Population,MortalityRate,NatalityRate,GDP,GDP_PC
12009000,0.07212028058309206,2.89,32716989584.4999,2724.37251931884
12263000,0.07045329988638806,2.89,36686079068.2047,2991.60719792911
12507000,0.0686311217905375,2.86,41337215813.6409,3305.12639431046
12937000,0.06652277695380926,2.96,45222309329.1522,3495.57929420671
13177000,0.06402820623696642,2.74,52051401869.1589,3950.17089391811
13380000,0.060900296982010584,2.49,63844971172.3254,4771.6719859735
13723000,0.0572559452471465,2.4,88981577008.1061,6484.11987233886
13893000,0.05314634339362636,2.15,97333060221.2208,7005.90658757798
14033000,0.048938978547361955,2.06,105101474851.885,7489.59416032812
14192000,0.0448464063801109,2.01,110387703601.744,7778.16400801462
14358000,0.041194708297603765,1.95,118535980148.883,8255.74454303408
14514000,0.038021225557312764,1.91,134941497216.858,9297.33341717362
14692000,0.035370568396808424,1.89,150032311977.716,10211.8371887909
14927000,0.03336211407799331,1.94,176953442470.684,11854.5884953898
15178000,0.03184415085368694,1.93,194104601125.455,12788.5492901209
15369000,0.03066870141873676,1.92,177333645297.146,11538.3984187095
15544000,0.029760445916516696,1.84,193593551892.773,12454.5517172396
15758000,0.028920421724867577,1.92,180573751629.976,11459.179567837
16018400,0.028019334597344573,1.87,182368494683.828,11384.9382387646
16263900,0.027065173122256293,1.85,189400476442.562,11645.4525939389
16532200,0.025893102332822642,1.83,236065919674.04,14279.1594387946
16814400,0.024650010239925368,1.84,299767934207.312,17828.0482329023
17065100,0.023289270426753772,1.9,311326664101.578,18243.4714183672
17284000,0.02199050743095897,1.85,325902990346.127,18855.7619964202
17495000,0.02068706453370006,1.89,325480273782.973,18604.1882699613
17667000,0.019485081443379848,1.86,312126194491.287,17667.1870997502
17855000,0.01848467676480625,1.84,322807333102.733,18079.3801793746
18072000,0.01756230435884723,1.82,367915800415.8,20358.3333563413
18311000,0.0167681238954342,1.8,401089529590.288,21904.2941177592
18517000,0.016098150860883967,1.78,435323994365.315,23509.4234684514
18711000,0.015440877123598089,1.76,399404463135.047,21345.9709868552
18926000,0.01479653145883634,1.76,389098884572.001,20558.9604021981
19153000,0.014216935909105125,1.76,415576210513.094,21697.7084797731
19413000,0.013597520479116188,1.74,379083932596.329,19527.3235767954
19651400,0.013091861676131463,1.76,395342716617.832,20117.7888912664
19895400,0.012688439247064958,1.75,467390797903.32,23492.4051742272
20127400,0.012374460843231981,1.77,614166310997.297,30513.9417409748
20394800,0.012042494842169724,1.81,695075176665.163,34080.9998953245
20697900,0.011692316686397452,1.91,747556154537.287,36117.487983674
20827600,0.011283045278621655,1.96,853955405511.502,41001.1429790999
21249200,0.010875530352034823,1.98,1055127126230.98,49654.9105957389
21691700,0.010436372791281923,1.97,928042998085.702,42783.3225651148
22031750,0.009975315832717473,1.93,1147589183475.73,52087.9722888891
22340024,0.00949507414188711,1.93,1397907916789.9,62574.1457032412
22733465,0.008994081414162997,1.92,1546508558465.66,68027.8417067378
23128129,0.008557331887559926,1.86,1576335282651.07,68156.6279162085
23475686,0.008136825466704153,1.83,1467504819608.92,62511.6905895284
23815995,0.007813642862786708,1.81,1350534154255.76,56707.0220772116
24190907,0.007542438581675337,1.75,1206685107002.47,49881.7637140466
24601860,0.007362326827192238,1.74,1326882872011.46,53934.2501750463
7047539,0.09503911382814863,2.69,6592693841.18495,935.460426850415
7086299,0.0915465159660077,2.78,7311749633.36229,1031.8150043291
7129864,0.0883071793177879,2.8,7756110210.11966,1087.8342434189
7175811,0.08506810513640664,2.82,8374175257.73075,1167.00053244585
7223801,0.08227570464593126,2.79,9169983885.71185,1269.41258289256
7270889,0.07953288869748673,2.7,9994070615.85997,1374.53213986075
7322066,0.0769833516021446,2.66,10887682273.1014,1486.96860600566
7376998,0.07448796620544511,2.62,11579431668.9165,1569.66718289967
7415403,0.07218148441424323,2.58,12440625312.8685,1677.67352804272
7441055,0.07032706094388007,2.49,13582798556.2404,1825.38612552124
7467086,0.06838527465468762,2.29,15373005557.0257,2058.76905087549
7500482,0.06595730337406043,2.2,17858486066.7474,2380.97845801742
7544201,0.06265564982482799,2.08,22059612476.9332,2924.04887899105
7586115,0.057709495657130405,1.94,29515467706.796,3890.72241941969
7599038,0.05192564143246585,1.91,35189299911.6608,4630.75719737956
7578903,0.04569446819363875,1.83,40059206763.056,5285.62072414121
7565525,0.04017927547735793,1.69,42959976221.5234,5678.38665810018
7568430,0.03574901988103826,1.63,51545758887.6863,6810.62768469634
7562305,0.03238171301097229,1.6,62052259073.2493,8205.4689771504
7549425,0.02992957492258676,1.6,73937296963.4586,9793.76534815017
7549433,0.028121817405302407,1.65,82058912997.2346,10869.5464940526
7568710,0.02669467810689233,1.67,71034228443.062,9385.24906398343
7574140,0.025387464669659757,1.66,71275287569.5733,9410.34725652989
7561910,0.024200654995988478,1.56,72121016546.6524,9537.40742043378
7561434,0.023135684479741552,1.52,67985344886.8716,8991.06503963026
7564985,0.02206208533457021,1.47,69386774408.0872,9172.09676001833
7569794,0.02085137884660401,1.45,99036164939.1618,13083.0726621044
7574586,0.01963517581532777,1.43,124168442533.74,16392.7695234749
7585317,0.01854062799979527,1.45,133339397080.129,17578.6189397397
7619567,0.01756311402598092,1.45,133105805512.22,17468.9461372569
7677850,0.016960225293936242,1.46,166463386179.354,21680.989623313
7754891,0.016210587366188675,1.51,173794177961.108,22410.9117666654
7840709,0.015323834769219218,1.51,195078126721.763,24880.1641180361
7905633,0.014318135540539394,1.5,190379720809.18,24081.5277928004
7936118,0.013338005829715189,1.47,203535242741.838,25646.7006591684
7948278,0.012265158202393383,1.42,241038283062.645,30325.8495818396
7959017,0.011474394887807857,1.45,237250948791.266,29809.0767730821
7968041,0.010830496137558755,1.39,212790348404.555,26705.4785993891
7976789,0.010446391729243455,1.37,218259904401.956,27361.8751106437
7992324,0.00993651066510531,1.34,217185787342.851,27174.2971559775
8011566,0.009666294720864672,1.36,196799778883.361,24564.4582948404
8042293,0.009385317288557137,1.33,197337879194.631,24537.5142629883
8081957,0.00897422957775758,1.39,213377771503.858,26401.7454564357
8121423,0.008684107044462017,1.38,261695778781.038,32222.8972411655
8171966,0.008275717705532926,1.42,300904221504.842,36821.5214680093
8227829,0.00787529792857856,1.41,315974418604.651,38403.1338770715
8268641,0.007603787168790196,1.41,335998557270.104,40635.2818159724
8295487,0.007457542227430741,1.38,388691445387.353,46855.7717452095
8321496,0.0073128115062893176,1.42,430294287388.311,51708.7657541758
8343323,0.007166183068745911,1.39,400172297860.517,47963.1794023217
8363404,0.006896596826733112,1.44,391892746544.69,46858.0432733717
8391643,0.006742768469537059,1.43,431120310088.82,51374.9584066934
8429991,0.006586507304554217,1.44,409425234155.263,48567.69528642
8479823,0.006311219560199159,1.44,430068712971.867,50716.7087062864
8546356,0.006267987819210338,1.46,441996131736.508,51717.4959405515
8642699,0.0061069286331645175,1.49,381817565893.574,44178.0473777432
8736668,0.006059008339253251,1.53,395568644341.038,45276.8314351693
8797566,0.006009137062974169,1.52,416230497429.163,47312.0062332199
3895397,,5.88,,
4030322,,5.94,,
4171426,,5.96,,
4315127,,5.95,,
4456687,,5.89,,
4592609,,5.79,,
4721523,,5.66,,
4843868,,5.51,,
4960232,,5.35,,
5071927,,5.19,,
5180023,,5.02,,
5284531,,4.85,,
5385263,,4.68,,
5483082,,4.51,,
5579072,,4.34,,
5674133,,4.18,,
5768721,,4.02,,
5863132,,3.87,,
5957925,,3.73,,
6053640,,3.61,,
6150733,,3.5,,
6249314,,3.41,,
6349553,,3.34,,
6452069,,3.29,,
6557581,,3.26,,
6666447,,2.91,,
6778624,,2.9,,
6893489,0.5490690776770998,2.9,,
7010027,0.5447910542997908,2.8,,
7126881,0.5421729601899963,2.8,,
7159000,0.5413683571921083,2.74,,
7271000,0.5411837136591807,2.87,,
7382000,0.5380140376160143,2.74,446305555.555556,60.4582135796365
7495000,0.5279780905579369,2.7,1570000000.0,209.478571809788
7597000,0.508478723282417,2.52,1193312101.91083,157.086059054548
7685000,0.4798455851505347,2.29,2417355840.03625,314.561226313624
7763000,0.4429984477232553,2.06,3176333837.03359,409.163189106479
7838250,0.3995877697627506,2.07,3962238113.16021,505.500349333104
7913000,0.35256998739534134,2.0,4446368570.6901,561.906807871869
7982750,0.3060543130316064,2.07,4581432038.83495,573.916512334089
8048600,0.26234979981516093,2.0,5272798390.70183,655.119945170816
8111200,0.2236103495116377,1.8,5707720390.8515,703.683843432722
8171950,0.19028484130546272,1.8,6235856819.58445,763.080637985358
8234100,0.1631299323931675,1.9,7276753894.71541,883.733971498452
8306500,0.14179296853640067,2.05,8680370408.05943,1045.00937916805
8391850,0.12472756104330798,2.0,13245716099.0057,1578.40239029603
8484550,0.1118172528343356,1.97,20982986344.3027,2473.08181863536
8581300,0.10086841978272715,1.97,33050343782.7759,3851.43786871172
8763400,0.0920439875042352,1.9,48852482960.0779,5574.60380218613
8947243,0.08426352835820695,1.82,44291490420.5026,4950.29479142375
9054332,0.07794107145723786,1.92,52909294791.9262,5843.5337683582
9173082,0.07237917679510472,1.96,65951627200.2026,7189.69122920765
9295784,0.06746047679553885,2.0,69683935845.2139,7496.29464768263
9416801,0.06254350476113761,1.98,74164435946.4627,7875.75695254288
9535079,0.057965733099254166,1.97,75244294275.1498,7891.31314749986
9649341,0.053207293015576335,1.94,53074370486.0433,5500.31038244408
9757812,0.04909593129281194,1.9,37867518957.1975,3880.73873089556
9854033,0.04519915866590772,1.75,40865558912.3867,4147.08971569171
109534,,,169803921.568627,1550.26769865087
115121,,,190098039.215686,1651.31767315288
121091,,,212254901.960784,1752.84000562204
127339,,,237745098.039216,1867.0103505514
133709,,,266666666.666667,1994.44049711429
140059,,,300392156.862745,2144.73908940986
146382,,,340000000.0,2322.70581564547
152620,,,390196078.431373,2556.63426678748
158648,,,444901960.784314,2804.33387615547
164268,,,528137254.901961,3215.15389706852
169377,,,538423153.692615,3178.86332002536
173889,,,573400000.0,3297.41106651178
177866,,,590900000.0,3322.21991083025
181517,,,670900000.0,3696.0318203604
185120,,,632400000.0,3416.43931822479
188896,,,596200000.0,3156.25082717912
192909,,,642100000.0,3328.61593650695
197101,,,713000000.0,3617.45306950786
201478,,,832400000.0,4131.38642657905
205984,,,1139800100.0,5533.25193819147
210591,,,1335300000.0,6340.78703066162
215326,,,1426500000.0,6624.99245312812
220184,,,1578300000.0,7168.16088508597
225084,,,1732800000.0,7698.08303160888
229923,,,2041100000.0,8877.70591484605
234578,,,2320699900.0,9893.04200290734
239017,,,2472500000.0,10344.3226508242
243271,,,2713999900.0,11156.5572523791
247451,,,2817900000.0,11387.709081798
251733,,,3062000000.0,12163.4397667416
256223,,,3166000000.0,12356.2309982945
261008,,,3111160000.0,11919.8335676821
266029,,,3109000000.0,11686.7397416813
271069,,,3092000000.0,11406.858133658
275846,,,3259000000.0,11814.4347088443
280184,,,3429000000.0,12238.6046063409
283978,,,3609000000.0,12708.6414536235
287358,,,6332360000.0,22036.1006810202
290597,,,6833220000.0,23514.1775636614
294062,,,7683870000.0,26130.0129564073
298051,,,8076470000.0,27098.1563186767
302618,,,8317830000.0,27486.2367737544
307660,,,8881160000.0,28867.0824977166
313129,,,8870090000.0,28327.8136706662
318894,,,9055290000.0,28396.0137099278
324859,,,9836200000.0,30279.3922080481
331033,,,10167250000.0,30713.7980618188
337389,,,10618340000.0,31472.2855356015
343681,,,10526000000.0,30627.3277467412
349604,,,9981960000.0,28552.5171624714
354942,,,10095760000.0,28443.8884756689
359577,,,10070450000.0,28005.9124040903
363584,,,10720500000.0,29485.8642228279
367168,,,10494600000.0,28583.0232976179
370633,,,11142900000.0,30065.1602023609
374206,,,11890600000.0,31776.0555852485
377931,,,11992600000.0,31732.9191396131
381761,,,12359700000.0,32376.5091722572
162427,,7.09,,
167894,2.334736954955062,7.13,,
173144,2.10812059604944,7.16,,
178140,1.897362778008555,7.19,,
182887,1.7059621188924368,7.19,,
187431,1.5205514533270734,7.16,,
191780,1.3400422347941705,7.1,,
196063,1.1782107518106701,7.0,,
200653,1.021669357893268,6.86,,
206043,0.8736294937317084,6.69,,
212605,0.7384516972630252,6.5,,
220312,0.612770129498754,6.3,,
229155,0.5062164249774166,6.09,,
239527,0.42166436351643033,5.9,,
251911,0.3533035870238341,5.72,,
266543,0.3001425677196668,5.56,,
283752,0.2537480704573809,5.42,,
303175,0.21770035854589356,5.29,,
323473,0.19167274660862899,5.16,,
342799,0.16919289156485923,5.04,,
359888,0.15282150170743297,4.92,3072698328.46909,8537.71587001028
374120,0.14433871485084998,4.8,3467819148.93617,9269.26961652991
385950,0.13473143102916676,4.69,3645744680.85106,9446.08457726994
396454,0.12864137056029623,4.58,3735106382.97872,9421.3569469587
407225,0.12277983365788137,4.47,3905585106.38298,9590.54179396802
419428,0.11682577224219652,4.36,3651861702.12766,8706.76660148502
433480,0.11303918537965017,4.25,3052393617.02128,7041.63444747202
448971,0.10690875560435742,4.12,3392021010.6383,7554.93219231615
465198,0.10318187094527492,4.0,3702393617.02128,7958.74792458539
481087,0.10185394975066568,3.87,3863563829.78723,8031.0048199518
495931,0.09880486442561102,3.73,4229787234.04255,8529.05212670928
509760,0.09612328890737246,3.6,4616223404.25532,9055.6444071063
523086,0.0898520690828589,3.47,4751063829.78723,9082.82798832159
536210,0.08205709681991451,3.35,5200265957.44681,9698.15288998905
549583,0.07278152804818137,3.24,5567553457.44681,10130.3762030729
563697,0.06563798345922817,3.15,5849467819.14894,10376.953296178
578666,0.055300080703555285,3.06,6101861436.17021,10544.7946831914
594931,0.050426354830088393,2.99,6349202393.61702,10672.2377596193
613700,0.043995652577737875,2.92,6183776595.74468,10076.2698786937
636541,0.04084582272912936,2.86,6621010372.34043,10401.5621521671
664611,0.03611140368035389,2.8,9062898936.17021,13636.4167499288
697545,0.03440613576087736,2.73,8976196808.51064,12868.1769170821
735146,0.03128655766248606,2.66,9593510638.29787,13049.9097291643
778708,0.030820281800109928,2.59,11074813829.7872,14222.0367965749
829844,0.027715985857616955,2.51,13150159574.4681,15846.5059474506
889164,0.026991858580655607,2.44,15968723404.2553,17959.3968267194
958418,0.025041135281603216,2.36,18504760638.2979,19307.5089373876
1035919,0.02220240094833212,2.3,21730000000.0,20976.442287272
1114641,0.019737225753491024,2.24,25710904255.3191,23066.4509824376
1185076,0.01856422589287598,2.2,22938218085.1064,19355.9210050895
1240860,0.01772958196869278,2.16,25713271276.5957,20722.0704900745
1278151,0.017994715812582687,2.14,28776595744.6809,22514.202716483
1299943,0.017693097076638804,2.12,30749308510.6383,23654.3695877495
1315029,0.016729669079541213,2.1,32539468085.1064,24744.296958551
1336075,0.01646616614511333,2.08,33387712765.9574,24989.437527708
1371851,0.016765644715578128,2.06,31050638297.8723,22634.0856475674
1425791,0.015430009826110805,2.03,32234973404.2553,22608.4525623673
1494074,0.014724810033217833,2.01,35473776595.7447,23742.9373424159
48013504,3.7891422423753487,6.73,4274893913.49536,89.0352394288932
49362843,3.709815364328555,6.76,4817580183.60155,97.5952917047176
50752157,3.6345849387661406,6.79,5081413339.78635,100.122129600152
52202007,3.5633112044272317,6.83,5319458351.16235,101.901412511993
53741716,3.4969293223787905,6.85,5386054619.34987,100.221104183654
55385112,3.4366635049266123,6.88,5906636557.00092,106.646644385365
57157654,3.3821718810662813,6.9,6439687598.32325,112.665364752713
59034249,3.334996209827346,6.92,7253575399.3215,122.870628479594
60918454,3.295159240093626,6.94,7483685473.51275,122.847597531085
62679765,3.2679126987792633,6.95,8471006100.95399,135.147381311241
64232482,3.251937033855423,6.95,8992721809.39332,140.002705319444
65531633,3.245745356422131,6.94,8751842839.79658,133.551418941349
66625705,3.242997530112476,6.93,6288245866.66667,94.381677046194
67637530,3.2326722226640383,6.9,8086725729.3407,119.559723931133
68742233,3.205686310227214,6.87,12512460519.7088,182.020018493274
70066301,3.154140699003558,6.82,19448348073.4565,277.570605237475
71652381,3.0785018101141812,6.76,10117113333.3333,141.197158924105
73463584,2.98545158279966,6.68,9651149301.8746,131.373227305593
75450032,2.882463948027697,6.59,13281767142.8571,176.0339474319
77529045,2.7753471473398874,6.48,15565480321.9448,200.769677039014
79639491,2.669127823985028,6.36,18138049095.6072,227.751926507714
81767515,2.5654442040284064,6.22,20249694002.448,247.649616779944
83932127,2.46324018076891,6.06,18525399201.5968,220.718796963204
86142495,2.3584180118313274,5.88,17609048821.5488,204.417690056891
88416521,2.25116278880389,5.7,18920840000.0,213.996638569696
90764183,2.134718784436768,5.5,22278423076.9231,245.453912291425
93187603,2.012349433684804,5.3,21774033333.3333,233.658072199948
95671163,1.8889705308158753,5.09,24298032258.0645,253.974473728959
98186350,1.766844372970377,4.89,26579005760.3486,270.69960091549
100695497,1.6474917607039743,4.69,28781714763.8012,285.829216867865
103171956,1.5322671450343819,4.5,31598341233.559,306.268700840472
105599127,1.4231652014162048,4.32,30957483949.5798,293.160421069586
107983704,1.317476521550825,4.15,31708874594.1645,293.644987576871
110350639,1.2153078476453978,3.99,33166519417.9894,300.555747727731
112737683,1.117638712535553,3.85,33768660882.793,299.533037088051
115169930,1.0246597955388235,3.71,37939748768.6567,329.424076062081
117649932,0.9363711717390186,3.59,46438484107.5795,394.717491899332
120160564,0.8533165176120876,3.48,48244309133.4895,401.498667424687
